id,title,artist,language,duration,release_date,isrc,upc,repertoire_owner,link,publishing_details,version,created_at,updated_at,remark,type,master_recording_details
85cfb46a-bdcc-43f0-aa74-9630650bdffa,SEBELUM SLATAN,"[""Offgrid""]",Malay,"2'44""",2020-12-30,SE6QE2021965,,,https://www.youtube.com/watch?v=17WAl4FjGbE,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""25.00%"",""songwriter"":""JOHNASA""},{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""25.00%"",""songwriter"":""MUHAMMAD HAKIIM BIN TAHIR""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""3.00%"",""songwriter"":""MUHAMMAD HAKIIM BIN TAHIR""}]}",,2025-01-04 14:48:13.185117+00,2025-01-04 14:48:13.185117+00,,Original,"{""upc"":"""",""isrc"":""SE6QE2021965"",""version"":""AUDIO"",""repertoireOwner"":""MUHAMMAD HAKIIM BIN TAHIR""}"
86af8d61-51de-4261-ba6f-3381cfb9bc61,Tunggu,"[""maatjet""]",Malay,3' 35,2024-06-27,MYSZ32311039,,,https://www.youtube.com/watch?v=vW_2pxnM098,"{""roles"":[{""role"":""C"",""publisher"":""TAJA ARCHIVE"",""percentage"":""50.00%"",""songwriter"":""Izzad Daniell bin Sarip""},{""role"":""A"",""publisher"":""TAJA ARCHIVE"",""percentage"":""40.00%"",""songwriter"":""Izzad Daniell bin Sarip""},{""role"":""A"",""publisher"":""TAJA ARCHIVE"",""percentage"":""10.00%"",""songwriter"":""Izhar Ishak""}]}",,2025-01-04 14:42:27.157276+00,2025-01-04 14:42:27.157276+00,,Original,"{""upc"":"""",""isrc"":""MYSZ32311039"",""version"":""Audio"",""repertoireOwner"":""Izzad Daniell Bin Sarip""}"
86d96184-764e-4df5-b58b-de37e3974b02,TAK KENAL,"[""Nobi""]",Malay,"2' 46""",2021-06-17,SE6QE2157458,,,https://www.youtube.com/watch?v=mfjnOeqkqaQ,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""25.00%"",""songwriter"":""Amirul Asrar bin Mazlan""},{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""25.00%"",""songwriter"":""Johnasa""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Amirul Asrar bin Mazlan""}]}",,2025-01-04 14:45:03.410177+00,2025-01-04 14:45:03.410177+00,,Original,"{""upc"":"""",""isrc"":""SE6QE2157458"",""version"":""Audio"",""repertoireOwner"":""Amirul Asrar bin Mazlan""}"
880afdf1-e0d5-43e0-b44a-9361f748376d,TELL EM,"[""Akkimwaru""]",Malay,"2'05""",2024-12-24,MYSZ32410035,,,https://www.youtube.com/watch?v=OKK_UH34t1U,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""}]}",,2025-01-04 13:46:45.808499+00,2025-01-04 13:46:45.808499+00,,Original,"{""upc"":"""",""isrc"":""MYSZ32410035"",""version"":""Audio"",""repertoireOwner"":""Muhammad Danish Hakimi bin Joni Muhamat""}"
88b46a60-e08e-41ee-b37b-d8bd875aaef3,HEARTBREAKHOTEL2020,"[""JAYSTATION""]",Malay,2:45,2021-07-20,SE6SA2179613,,,https://www.youtube.com/watch?v=Dk015RlgLbk,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Naim bin Mohamad Fauzi""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Naim bin Mohamad Fauzi""}]}",,2025-01-04 14:40:16.576915+00,2025-01-04 14:40:16.576915+00,,Original,"{""upc"":"""",""isrc"":""SE6SA2179613"",""version"":""Audio"",""repertoireOwner"":""Naim Bin Muhamad Fauzi""}"
8924aa3a-e1a2-4934-9de0-d6aa7930c001,HARITU BOLEH JE,"[""GARD WUZGUT""]",Malay,"4'0""",2020-01-04,N/A,N/A,,,"{""roles"":[{""role"":""CA"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""25.00%"",""songwriter"":""BAQHTEAR RASHID""},{""role"":""CA"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""25.00%"",""songwriter"":""SHAZRUL REJAB""}]}",,2025-01-04 14:32:52.599595+00,2025-01-04 14:32:52.599595+00,,Original,"{""upc"":""N/A"",""isrc"":""N/A"",""version"":""AUDIO"",""repertoireOwner"":""BAQHTEAR RASHID/SHAZRUL REJAB""}"
8a11a34d-f4b8-4f45-9502-776b71d9b298,APA KAU TAHU,"[""Quai""]",Malay,"2'54""",2019-10-18,QZES72050847,,,https://youtu.be/2KUr1Lp5N4o?si=rMIpuB5do3eo2pYA,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""QUAI""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""30.00%"",""songwriter"":""QUAI""},{""role"":""A"",""publisher"":"""",""percentage"":""20.00%"",""songwriter"":""KLOUDS""}]}",,2025-01-04 15:03:08.805888+00,2025-01-04 15:03:08.805888+00,,Original,"{""upc"":"""",""isrc"":""QZES72050847"",""version"":""AUDIO"",""repertoireOwner"":""Ikhmal Danial Bin Helme Iskandar""}"
8a46aaf6-f173-4eb8-b7fb-128412c06bb7,ANTI,"[""Quai""]",Malay,"3'3""",2016-09-17,,,,https://www.youtube.com/watch?v=RPr1MKRuEJ0,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""QUAI""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""QUAI""}]}",,2025-01-04 15:03:08.805888+00,2025-01-04 15:03:08.805888+00,,Original,"{""upc"":"""",""isrc"":"""",""version"":""AUDIO"",""repertoireOwner"":""Ikhmal Danial Bin Helme Iskandar""}"
8ac183b3-010f-470a-ba62-af88ab4677bf,TONY,"[""Quai""]",Malay,"2'13""",2024-11-11,SE6SA2455594,,,https://www.youtube.com/watch?v=S_eChBYHkLc,"{""roles"":[{""role"":""Author"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50"",""songwriter"":""Ikhmal Danial Bin Helme Iskandar""},{""role"":""Composer"",""publisher"":"""",""percentage"":""50"",""songwriter"":""LastKhalif""}]}",,2025-01-04 15:05:36.240882+00,2025-01-04 15:05:36.240882+00,,Original,"{""upc"":"""",""isrc"":""SE6SA2455594"",""version"":""AUDIO"",""repertoireOwner"":""Ikhmal Danial Bin Helme Iskandar""}"
8b002c64-4411-46d3-8788-5cc3c4af5097,KAU RUMAH AKU freestyle,"[""Akkimwaru""]",Malay,"2' 25""",2023-01-20,,,,https://soundcloud.com/user-342407375/kau-rumah-aku-freestyle,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""}]}",,2025-01-04 13:46:45.808499+00,2025-01-04 13:46:45.808499+00,,Original,"{""upc"":"""",""isrc"":"""",""version"":""Audio"",""repertoireOwner"":""Muhammad Danish Hakimi bin Joni Muhamat""}"
8d446d76-3f76-4fc7-86e3-188917efb097,Bracelet Purple,"[""Nobi""]",Malay,,2024-09-28,MYSZ3 24 10030,,,https://www.youtube.com/watch?v=tstFx0fkUu4,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""25.00%"",""songwriter"":""Amirul Asrar bin Mazlan""},{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""25.00%"",""songwriter"":""Johnasa""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Amirul Asrar bin Mazlan""}]}",,2025-01-04 14:46:46.538938+00,2025-01-04 14:46:46.538938+00,,Original,"{""upc"":"""",""isrc"":""MYSZ3 24 10030"",""version"":""Audio"",""repertoireOwner"":""Amirul Asrar bin Mazlan""}"
8d5a164b-6cc3-4d3f-978a-9a08f3b6cd91,HUH,"[""GARD WUZGUT""]",Malay,"3'5""",2023-01-23,N/A,N/A,,,"{""roles"":[{""role"":""CA"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""25.00%"",""songwriter"":""SHAZRUL REJAB""},{""role"":""CA"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""25.00%"",""songwriter"":""BAQHTEAR RASHID""}]}",,2025-01-04 14:32:52.599595+00,2025-01-04 14:32:52.599595+00,,Original,"{""upc"":""N/A"",""isrc"":""N/A"",""version"":""AUDIO"",""repertoireOwner"":""BAQHTEAR RASHID/SHAZRUL REJAB""}"
92454085-a887-4218-890f-a3cab3594cef,KAMBUH,"[""JAYSTATION""]",Malay,3:53,2020-11-18,SE6QE2023816,,,https://www.youtube.com/watch?v=mxFe1xYsGgU,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Naim bin Mohamad Fauzi""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Naim bin Mohamad Fauzi""}]}",,2025-01-04 14:40:09.643474+00,2025-01-04 14:40:09.643474+00,,Original,"{""upc"":"""",""isrc"":""SE6QE2023816"",""version"":""Audio"",""repertoireOwner"":""Naim Bin Muhamad Fauzi""}"
94a85d8a-b311-46ea-a129-a5e40152f0dc,GOOD NOW,"[""JAYSTATION""]",English,4:09,2020-11-18,SE6QE2023813,,,https://www.youtube.com/watch?v=SDKQCp_VlCs,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Naim bin Mohamad Fauzi""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Naim bin Mohamad Fauzi""}]}",,2025-01-04 14:40:09.643474+00,2025-01-04 14:40:09.643474+00,,Original,"{""upc"":"""",""isrc"":""SE6QE2023813"",""version"":""Audio"",""repertoireOwner"":""Naim Bin Muhamad Fauzi""}"
9583e6c7-e56a-48ab-b46b-0c2ec6198c1c,S 0 B 3 R,"[""Quai""]",Malay,"2'7""",2019-03-30,SE6HN1977512,,,https://www.youtube.com/watch?v=kupTPNM6pc0,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""QUAI""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""QUAI""}]}",,2025-01-04 15:05:15.378294+00,2025-01-04 15:05:15.378294+00,,Original,"{""upc"":"""",""isrc"":""SE6HN1977512"",""version"":""AUDIO"",""repertoireOwner"":""Ikhmal Danial Bin Helme Iskandar""}"
9b41ae5a-7013-4690-9f48-25e9c15b567d,BINTANG,"[""Nobi""]",Malay,"3' 12""",2023-03-15,SE6HN2324002,,,https://www.youtube.com/watch?v=l1LfLASxSDM,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""25.00%"",""songwriter"":""Amirul Asrar bin Mazlan""},{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""25.00%"",""songwriter"":""Johnasa""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Amirul Asrar bin Mazlan""}]}",,2025-01-04 14:46:46.538938+00,2025-01-04 14:46:46.538938+00,,Original,"{""upc"":"""",""isrc"":""SE6HN2324002"",""version"":"""",""repertoireOwner"":""Amirul Asrar bin Mazlan""}"
9bca8947-3288-45cf-a146-3a5188e5d2f9,APA YANG KURANG,"[""Akkimwaru""]",Malay,"2'47""",2024-06-29,MYSZ3 24 10024,,,,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""}]}",,2025-01-04 13:46:45.808499+00,2025-01-04 13:46:45.808499+00,,Original,"{""upc"":"""",""isrc"":""MYSZ3 24 10024"",""version"":""Audio"",""repertoireOwner"":""Muhammad Danish Hakimi bin Joni Muhamat""}"
9bee3c07-a0dc-48eb-ba08-d6e5479715f9,Gettin Better,"[""Akkimwaru""]",Malay,"1' 23""",2022-10-16,,,,https://soundcloud.com/user-342407375/gettin-better,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""}]}",,2025-01-04 13:46:45.808499+00,2025-01-04 13:46:45.808499+00,,Original,"{""upc"":"""",""isrc"":"""",""version"":""Audio"",""repertoireOwner"":""Muhammad Danish Hakimi bin Joni Muhamat""}"
9c317dbe-2cc4-473a-ac69-4e9ec83d208b,MESIN MASA,"[""GARD WUZGUT""]",Malay,"3'0""",2019-08-15,N/A,N/A,,,"{""roles"":[{""role"":""CA"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""33.34%"",""songwriter"":""BAQHTEAR RASHID""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""8.33%"",""songwriter"":""IKHMAL DANIAL BIN HELME ISKANDAR""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""8.33%"",""songwriter"":""MEGAT MOHAMAD SHAZRUL BIN MOHD REJAB""},{""role"":""SE"",""publisher"":""TAJA ARCHIVE SDN BHD"",""percentage"":""8.33%""},{""role"":""SE"",""publisher"":""TAJA ARCHIVE SDN BHD"",""percentage"":""33.34%""},{""role"":""SE"",""publisher"":""TAJA ARCHIVE SDN BHD"",""percentage"":""8.33%""}]}",,2025-01-04 14:33:05.446755+00,2025-01-04 14:33:05.446755+00,,Original,"{""upc"":""N/A"",""isrc"":""N/A"",""version"":""AUDIO"",""repertoireOwner"":""BAQHTEAR RASHID/SHAZRUL REJAB""}"
9d25c190-2617-4845-8cd5-04c72f1c06fa,Benci-Ta,"[""Nobi""]",Malay,"2' 5""",2021-01-08,QZHNA2090978,,,https://www.youtube.com/watch?v=AKpIyu4zouw,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Amirul Asrar bin Mazlan""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Amirul Asrar bin Mazlan""}]}",,2025-01-04 14:45:03.410177+00,2025-01-04 14:45:03.410177+00,,Original,"{""upc"":"""",""isrc"":""QZHNA2090978"",""version"":""Audio"",""repertoireOwner"":""Amirul Asrar bin Mazlan""}"
a018a752-7b65-43cc-972d-71393069941c,Cermin Mimpi,"[""Nobi""]",Malay,,2024-09-28,MYSZ3 24 10032,,,https://www.youtube.com/watch?v=66btPW7luDo,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Amirul Asrar bin Mazlan""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Amirul Asrar bin Mazlan""}]}",,2025-01-04 14:46:46.538938+00,2025-01-04 14:46:46.538938+00,,Original,"{""upc"":"""",""isrc"":""MYSZ3 24 10032"",""version"":""Audio"",""repertoireOwner"":""Amirul Asrar bin Mazlan""}"
a493a5ae-69cb-4b14-b2bb-accb0c05808a,Aku Select,"[""Akkimwaru""]",Malay,"1' 51""",2022-09-25,,,,https://soundcloud.com/user-342407375/aku-select,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""}]}",,2025-01-04 13:46:45.808499+00,2025-01-04 13:46:45.808499+00,,Original,"{""upc"":"""",""isrc"":"""",""version"":""Audio"",""repertoireOwner"":""Muhammad Danish Hakimi bin Joni Muhamat""}"
a49a642e-a1e4-466a-88c0-ea01eff26136,12 JAM,"[""GARD WUZGUT""]",Malay,"3'26""",2020-01-04,N/A,N/A,,,"{""roles"":[{""role"":""CA"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""25.00%"",""songwriter"":""SHAZRUL REJAB""},{""role"":""CA"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""25.00%"",""songwriter"":""BAQHTEAR RASHID""}]}",,2025-01-04 14:32:19.134268+00,2025-01-04 14:32:19.134268+00,,Original,"{""upc"":""N/A"",""isrc"":""N/A"",""version"":""AUDIO"",""repertoireOwner"":""BAQHTEAR RASHID/SHAZRUL REJAB""}"
a4dcda36-0619-473f-87b1-49ab03c0d87b,SEMUA,"[""Akkimwaru""]",Malay,"2'25""",2024-06-29,MYSZ3 24 10012,,,,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""}]}",,2025-01-04 13:46:45.808499+00,2025-01-04 13:46:45.808499+00,,Original,"{""upc"":"""",""isrc"":""MYSZ3 24 10012"",""version"":""Audio"",""repertoireOwner"":""Muhammad Danish Hakimi bin Joni Muhamat""}"
a954530d-4bf1-4aa2-94c5-48b097b1d8a1,OPP,"[""Quai""]",Malay,"2'19""",2021-12-01,SE6XY2146881,,,https://www.youtube.com/watch?v=yN9BSD57WXA,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""QUAI""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""QUAI""}]}",,2025-01-04 15:05:15.378294+00,2025-01-04 15:05:15.378294+00,,Original,"{""upc"":"""",""isrc"":""SE6XY2146881"",""version"":""AUDIO"",""repertoireOwner"":""Ikhmal Danial Bin Helme Iskandar""}"
a9647430-5692-489e-8312-3c82a63f95fe,SORRY IF RINDU,"[""GARD WUZGUT""]",Malay,"3'0""",2019-08-15,N/A,N/A,,,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""25.00%"",""songwriter"":""BAQHTEAR RASHID""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""12.50%"",""songwriter"":""MEGAT MOHAMAD SHAZRUL BIN MOHD REJAB""},{""role"":""A"",""publisher"":""OFFGRID"",""percentage"":""12.50%"",""songwriter"":""OFFGRID""},{""role"":""SE"",""publisher"":""TAJA ARCHIVE SDN BHD"",""percentage"":""12.50%""}]}",,2025-01-04 14:35:50.825349+00,2025-01-04 14:35:50.825349+00,,Original,"{""upc"":""N/A"",""isrc"":""N/A"",""version"":""AUDIO"",""repertoireOwner"":""WUZGUT""}"
aac01b92-9aa6-484d-b4f0-100a513c90f8,PANCAINDERA,"[""JAYSTATION""]",Malay,4:29,2020-11-18,SE6QE2023815,,,https://www.youtube.com/watch?v=iDrC7cMejQE,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Naim bin Mohamad Fauzi""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Naim bin Mohamad Fauzi""}]}",,2025-01-04 14:40:09.643474+00,2025-01-04 14:40:09.643474+00,,Original,"{""upc"":"""",""isrc"":""SE6QE2023815"",""version"":""Audio"",""repertoireOwner"":""Naim Bin Muhamad Fauzi""}"
af876e50-b41d-4113-a979-7621d47a7a65,MONEY RAIN,"[""Akkimwaru""]",Malay,"2'25""",2024-06-29,MYSZ3 24 10016,,,,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""}]}",,2025-01-04 13:46:45.808499+00,2025-01-04 13:46:45.808499+00,,Original,"{""upc"":"""",""isrc"":""MYSZ3 24 10016"",""version"":""Audio"",""repertoireOwner"":""Muhammad Danish Hakimi bin Joni Muhamat""}"
b09ed803-8dad-40c7-90b3-c806cbe6e6d7,Macam biasa,"[""maatjet""]",Malay,"2' 25""",2024-06-27,MYSZ32310041,,,https://www.youtube.com/watch?v=SSIncPLoD7w,"{""roles"":[{""role"":""C"",""publisher"":""TAJA ARCHIVE"",""percentage"":""50.00%"",""songwriter"":""Izzad Daniell bin Sarip""},{""role"":""A"",""publisher"":""TAJA ARCHIVE"",""percentage"":""50.00%"",""songwriter"":""Izzad Daniell bin Sarip""}]}",,2025-01-04 14:42:27.157276+00,2025-01-04 14:42:27.157276+00,,Original,"{""upc"":"""",""isrc"":""MYSZ32310041"",""version"":""Audio"",""repertoireOwner"":""Izzad Daniell Bin Sarip""}"
b0abee48-b174-4067-ad9b-93f01b8099dc,SERASI,"[""Quai""]",Malay,"2' 22""",2023-07-28,SE6TI2381482,,,https://music.apple.com/my/album/serasi-feat-nobi/1697860983?i=1697862088,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""QUAI""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""25.00%"",""songwriter"":""QUAI""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""25.00%"",""songwriter"":""NOBI""}]}",,2025-01-04 15:02:53.131847+00,2025-01-04 15:02:53.131847+00,,Original,"{""upc"":"""",""isrc"":""SE6TI2381482"",""version"":""AUDIO"",""repertoireOwner"":""Ikhmal Danial Bin Helme Iskandar""}"
b19d1a36-64d6-4877-9baa-618f6e6c0390,APA DALAM BEG,"[""GARD WUZGUT""]",Malay,"4'23""",2020-01-04,N/A,N/A,,,"{""roles"":[{""role"":""CA"",""publisher"":""JAYD HARITH"",""percentage"":""30.00%"",""songwriter"":""JAYD HARITH""},{""role"":""CA"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""25.00%"",""songwriter"":""SHAZRUL REJAB""},{""role"":""E"",""publisher"":""TAJA ARCHIVE SDN BHD"",""percentage"":""20.00%""}]}",,2025-01-04 14:32:19.134268+00,2025-01-04 14:32:19.134268+00,,Original,"{""upc"":""N/A"",""isrc"":""N/A"",""version"":""AUDIO"",""repertoireOwner"":""BAQHTEAR RASHID/SHAZRUL REJAB""}"
b1d29094-a1d9-4f5f-9df6-1da45626ac17,GARING,"[""Akkimwaru""]",Malay,"1' 53""",2021-03-02,SE5752134486,,,https://www.youtube.com/watch?v=4ZGBv0neKow,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""}]}",,2025-01-04 13:46:45.808499+00,2025-01-04 13:46:45.808499+00,,Original,"{""upc"":"""",""isrc"":""SE5752134486"",""version"":""Audio"",""repertoireOwner"":""Muhammad Danish Hakimi bin Joni Muhamat""}"
b24d1b76-ca38-4131-8a3a-a6ac4096050e,RUPA LUPA,"[""Quai""]",Malay,"3'23""",2016-10-17,,,,https://www.youtube.com/watch?v=yXRs4Sf48qk,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""QUAI""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""QUAI""}]}",,2025-01-04 15:05:15.378294+00,2025-01-04 15:05:15.378294+00,,Original,"{""upc"":"""",""isrc"":"""",""version"":""AUDIO"",""repertoireOwner"":""Ikhmal Danial Bin Helme Iskandar""}"
b29e368d-7d07-44f6-8c55-f5d5fb08f3e9,3:30,"[""Akkimwaru""]",Malay,"2' 20""",2022-07-27,,,,https://www.youtube.com/watch?v=9FK9MBeCxTw,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""}]}",,2025-01-04 13:46:45.808499+00,2025-01-04 13:46:45.808499+00,,Original,"{""upc"":"""",""isrc"":"""",""version"":""Audio"",""repertoireOwner"":""Muhammad Danish Hakimi bin Joni Muhamat""}"
b2af9554-4dbd-4e6a-be78-89e5a76461e5,Tak Ki$ah,"[""Nobi""]",Malay,"2' 24""",2023-04-03,QZK6P1947267,,,https://www.youtube.com/watch?v=8TcIWEySoqo,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""25.00%"",""songwriter"":""Amirul Asrar bin Mazlan""},{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""25.00%"",""songwriter"":""Johnasa""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Amirul Asrar bin Mazlan""}]}",,2025-01-04 14:45:03.410177+00,2025-01-04 14:45:03.410177+00,,Original,"{""upc"":"""",""isrc"":""QZK6P1947267"",""version"":""Audio"",""repertoireOwner"":""Amirul Asrar bin Mazlan""}"
b2f915e1-7a1e-4a67-996e-368a6ca2fb48,AIM MODE,"[""Akkimwaru""]",Malay,"1' 57""",2022-12-22,,,,https://www.youtube.com/watch?v=zeQBM6YoPhw,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""}]}",,2025-01-04 13:46:45.808499+00,2025-01-04 13:46:45.808499+00,,Original,"{""upc"":"""",""isrc"":"""",""version"":""Audio"",""repertoireOwner"":""Muhammad Danish Hakimi bin Joni Muhamat""}"
